id,season,team_api_id,players,total_score,average_score,team_long_name,total_points,avg_score_discrete,total_score_discrete,avg_score_quantile,total_score_quantile
77,2013/2014,8650,"[25984, 174472, 30618, 93484, 246575, 40636, 265918, 47558, 184536, 94043, 95327, 51553, 37475, 156008, 22764, 37868, 30831, 239856, 34036, 106228]",1560.2416056166055,78.01208028083029,Liverpool,84,"(77.131, 78.524]","(1501.754, 1607.004]","(77.607, 79.366]","(1555.7, 1584.57]"
78,2014/2015,8650,"[108808, 30618, 246575, 39225, 280260, 47558, 307021, 280653, 299984, 184536, 94043, 114268, 95327, 51553, 37475, 156008, 22764, 37868, 314605, 30831, 37234, 35442, 34036, 184822]",1860.6171356421355,77.52571398508898,Liverpool,62,"(77.131, 78.524]","(1817.505, 1922.755]","(76.163, 77.607]","(1848.8, 1891.036]"
79,2015/2016,8650,"[254472, 515338, 157838, 242709, 38807, 289817, 214426, 562593, 47558, 280653, 307021, 184536, 426202, 94043, 148315, 114268, 680031, 95327, 51553, 611682, 156008, 22764, 37868, 314605, 30831, 239856, 37234, 157303, 568571, 608125]",2173.994047619048,72.46646825396826,Liverpool,60,"(71.557, 72.951]","(2133.256, 2238.506]","(72.263, 72.704]","(2037.218, 2449.007]"
80,2008/2009,10261,"[29581, 34574, 24205, 47382, 38807, 30360, 30619, 30623, 24224, 24225, 24227, 24228, 37799, 30248, 24234, 25518, 23983, 26161, 24890, 33852, 36412, 30929, 37845, 26209, 37475, 40565, 23933]",2011.5,74.5,Newcastle United,34,"(74.344, 75.737]","(1922.755, 2028.006]","(74.479, 75.089]","(1953.176, 2037.218]"
81,2010/2011,10261,"[24205, 47382, 23579, 24225, 24227, 49571, 24229, 24228, 30248, 38831, 26163, 24890, 33852, 36412, 24899, 30929, 150613, 37475, 38373, 34418, 40565, 174326, 23933, 35454]",1728.0,72.0,Newcastle United,46,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1727.406, 1754.043]"
82,2011/2012,10261,"[264840, 24205, 23579, 39968, 24225, 49571, 24228, 24229, 26160, 128946, 26163, 24890, 33852, 150466, 24899, 30929, 35411, 46810, 38373, 46700, 40565, 35454]",1632.0,74.18181818181819,Newcastle United,65,"(72.951, 74.344]","(1607.004, 1712.255]","(73.77, 74.479]","(1619.893, 1645.15]"
83,2012/2013,10261,"[23579, 39968, 93985, 24225, 49571, 24228, 24229, 24227, 26154, 23979, 26160, 26163, 33852, 31292, 212416, 150466, 24899, 30929, 35411, 109652, 94550, 38373, 41191, 46700, 240236, 174326]",1938.5,74.5576923076923,Newcastle United,41,"(74.344, 75.737]","(1922.755, 2028.006]","(74.479, 75.089]","(1891.036, 1953.176]"
84,2013/2014,10261,"[264840, 93985, 24225, 24228, 24229, 26154, 23979, 26160, 26163, 39987, 150201, 33852, 31292, 150466, 24899, 308932, 30929, 109652, 94550, 46810, 38373, 46700, 240236]",1725.947222222222,75.04118357487923,Newcastle United,49,"(74.344, 75.737]","(1712.255, 1817.505]","(74.479, 75.089]","(1698.154, 1727.406]"
85,2014/2015,10261,"[289159, 264840, 161420, 199834, 519835, 39968, 104482, 24228, 24229, 23979, 479020, 301234, 24890, 33852, 31292, 24899, 308932, 30929, 109652, 94550, 38373, 240236, 46700, 160243]",1723.584523809524,71.81602182539683,Newcastle United,39,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1698.154, 1727.406]"
86,2015/2016,10261,"[277761, 108038, 350472, 163604, 166422, 127130, 39968, 104482, 24228, 24229, 23979, 479020, 94010, 31292, 570431, 279489, 308932, 30929, 109652, 94550, 103899, 254308, 38373, 46700, 240236, 160243, 351860]",1988.1777777777777,73.63621399176954,Newcastle United,37,"(72.951, 74.344]","(1922.755, 2028.006]","(73.177, 73.77]","(1953.176, 2037.218]"
87,2008/2009,9879,"[24737, 30338, 31907, 23780, 24741, 25253, 34248, 30633, 24843, 30956, 24781, 43247, 40080, 37266, 24020, 24661, 26777, 26461]",1315.0,73.05555555555556,Fulham,53,"(72.951, 74.344]","(1291.253, 1396.504]","(72.704, 73.177]","(1229.603, 1346.3]"
88,2009/2010,9879,"[30338, 34574, 37266, 33045, 26777, 31643, 24737, 31907, 112035, 25253, 24741, 30633, 27696, 25015, 165823, 24781, 24020, 24661, 24664, 26461, 23780, 30956, 43247, 23282]",1766.0,73.58333333333333,Fulham,46,"(72.951, 74.344]","(1712.255, 1817.505]","(73.177, 73.77]","(1754.043, 1782.147]"
89,2010/2011,9879,"[30338, 163205, 34574, 37266, 33045, 35477, 26777, 24737, 31907, 25253, 24741, 30633, 30890, 78511, 41008, 34479, 33074, 31052, 24020, 24661, 24664, 23780, 30956, 43247, 23283]",1873.0,74.92,Fulham,49,"(74.344, 75.737]","(1817.505, 1922.755]","(74.479, 75.089]","(1848.8, 1891.036]"
90,2011/2012,9879,"[30338, 197514, 37259, 30861, 34574, 33045, 35477, 26777, 41244, 282274, 31907, 24741, 25253, 30633, 30890, 78511, 41008, 149947, 24130, 281936, 24020, 38229, 23780, 30956, 43247, 23283]",1926.0,74.07692307692308,Fulham,52,"(72.951, 74.344]","(1922.755, 2028.006]","(73.77, 74.479]","(1891.036, 1953.176]"
91,2012/2013,9879,"[37259, 30603, 25997, 34574, 30352, 35477, 26777, 30496, 282274, 27430, 30633, 30890, 78511, 41008, 22707, 31290, 24130, 118730, 27339, 38229, 23780, 159596, 43247, 23283, 71550]",1873.0,74.92,Fulham,43,"(74.344, 75.737]","(1817.505, 1922.755]","(74.479, 75.089]","(1848.8, 1891.036]"
92,2013/2014,9879,"[248454, 197514, 37259, 23949, 34574, 25997, 30352, 67349, 35477, 26777, 188058, 26782, 24223, 36257, 47394, 282274, 282276, 27430, 30890, 31290, 128827, 24130, 27339, 34381, 38229, 261597, 23780, 37604, 30956, 23283, 30839, 30841, 71550]",2449.007051282051,74.21233488733489,Fulham,32,"(72.951, 74.344]","(2343.757, 2449.007]","(73.77, 74.479]","(2037.218, 2449.007]"
93,2008/2009,8586,"[34182, 30348, 23949, 30354, 38697, 30895, 23984, 31921, 40755, 38836, 38067, 24635, 46403, 97988, 41157, 40006, 25421, 23760, 24656, 24531, 30818, 32870, 30950, 30455, 31097]",1936.5,77.46,Tottenham Hotspur,51,"(77.131, 78.524]","(1922.755, 2028.006]","(76.163, 77.607]","(1891.036, 1953.176]"
94,2009/2010,8586,"[30348, 30354, 38820, 30895, 23984, 31921, 33074, 40755, 24635, 46403, 97988, 40006, 24399, 23760, 24656, 24531, 159833, 26209, 30818, 32870, 30830, 30455, 31097, 26108]",1832.5,76.35416666666667,Tottenham Hotspur,70,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1809.758, 1848.8]"
95,2010/2011,8586,"[30348, 46353, 30354, 38820, 36012, 30895, 23984, 31921, 38835, 40755, 156727, 24635, 46403, 97988, 40006, 24656, 24531, 26209, 30818, 32870, 30830, 30455, 30840, 31097, 26108]",1976.5,79.06,Tottenham Hotspur,62,"(78.524, 79.917]","(1922.755, 2028.006]","(77.607, 79.366]","(1953.176, 2037.218]"
96,2011/2012,8586,"[30348, 30735, 46353, 30354, 24223, 38820, 30380, 30895, 31921, 38835, 156727, 40006, 24531, 159833, 115681, 26209, 30960, 30840, 31097, 26108]",1580.0,79.0,Tottenham Hotspur,69,"(78.524, 79.917]","(1501.754, 1607.004]","(77.607, 79.366]","(1555.7, 1584.57]"
97,2012/2013,8586,"[37762, 30348, 24223, 157729, 30380, 30895, 41008, 31921, 38835, 156727, 26295, 111800, 128827, 40006, 24656, 24531, 159833, 115681, 30956, 30960, 176889, 26108]",1735.5,78.88636363636364,Tottenham Hotspur,72,"(78.524, 79.917]","(1712.255, 1817.505]","(77.607, 79.366]","(1727.406, 1754.043]"
98,2013/2014,8586,"[37762, 174850, 37506, 30348, 46353, 41365, 166422, 157723, 114971, 157729, 500520, 177837, 30895, 41008, 26295, 156727, 111800, 128827, 24531, 159833, 110189, 30960, 194165, 26108]",1862.4895743145744,77.60373226310726,Tottenham Hotspur,69,"(77.131, 78.524]","(1817.505, 1922.755]","(76.163, 77.607]","(1848.8, 1891.036]"
99,2014/2015,8586,"[37506, 174850, 37762, 46353, 41365, 95509, 166422, 192920, 276121, 114971, 157723, 500520, 177837, 30895, 41008, 26295, 111800, 160448, 37193, 159833, 361315, 110189, 30960, 194165, 26108]",1919.370995670996,76.77483982683982,Tottenham Hotspur,64,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1891.036, 1953.176]"
100,2015/2016,8586,"[37762, 174850, 212867, 46353, 276121, 157723, 264221, 500520, 41008, 26295, 160448, 363333, 37193, 160599, 159833, 212702, 361315, 110189, 194165, 191869]",1530.878622358034,76.5439311179017,Tottenham Hotspur,70,"(75.737, 77.131]","(1501.754, 1607.004]","(76.163, 77.607]","(1512.839, 1555.7]"
101,2008/2009,8659,"[27267, 98058, 23950, 36373, 24728, 26527, 37280, 38433, 32570, 36289, 25922, 23115, 71502, 24664, 23257, 32734, 36832, 42594, 24171, 23788, 31088, 41073, 31731, 40055, 27515, 26494]",1718.5,66.09615384615384,West Bromwich Albion,32,"(65.984, 67.377]","(1712.255, 1817.505]","(65.327, 66.522]","(1698.154, 1727.406]"
102,2010/2011,8659,"[23954, 36373, 26527, 37280, 25005, 26494, 37428, 30903, 32570, 25922, 71502, 25550, 75342, 23257, 49885, 32734, 24171, 23021, 23282, 23922, 31731, 33790]",1583.5,71.97727272727273,West Bromwich Albion,47,"(71.557, 72.951]","(1501.754, 1607.004]","(71.673, 72.263]","(1555.7, 1584.57]"
103,2011/2012,8659,"[23954, 33790, 26527, 24737, 25005, 22964, 37428, 38711, 32441, 169162, 71502, 25550, 24147, 189910, 23257, 32734, 24171, 23787, 23922, 23282, 23293, 26494]",1592.5,72.38636363636364,West Bromwich Albion,47,"(71.557, 72.951]","(1501.754, 1607.004]","(72.263, 72.704]","(1584.57, 1619.893]"
104,2012/2013,8659,"[23954, 181276, 26527, 24737, 113968, 39091, 22964, 37428, 32441, 169162, 71502, 25550, 24147, 189910, 23257, 32734, 23787, 24171, 23021, 30827, 23922, 23293, 26494]",1670.0,72.6086956521739,West Bromwich Albion,49,"(71.557, 72.951]","(1607.004, 1712.255]","(72.263, 72.704]","(1645.15, 1674.5]"
105,2013/2014,8659,"[41232, 26527, 24737, 37804, 113968, 22964, 23991, 42168, 32441, 33468, 239807, 25666, 169162, 71502, 24147, 196308, 23257, 32734, 23787, 24171, 23021, 30827, 254702, 23922, 23293]",1835.2186507936508,73.40874603174603,West Bromwich Albion,36,"(72.951, 74.344]","(1817.505, 1922.755]","(73.177, 73.77]","(1809.758, 1848.8]"
106,2014/2015,8659,"[38795, 114076, 26527, 172841, 192303, 113968, 32441, 33468, 33086, 239807, 265918, 25666, 169162, 71502, 24147, 24148, 115160, 23257, 32734, 24171, 23021, 43247, 25075, 40187]",1762.3238095238096,73.43015873015874,West Bromwich Albion,44,"(72.951, 74.344]","(1712.255, 1817.505]","(73.177, 73.77]","(1754.043, 1782.147]"
107,2015/2016,8659,"[163200, 26527, 113968, 156727, 682552, 32441, 39225, 33468, 33086, 239807, 25666, 169162, 175947, 24147, 24148, 51545, 23257, 24171, 23021, 43248, 25075]",1497.3023809523809,71.3001133786848,West Bromwich Albion,43,"(70.164, 71.557]","(1396.504, 1501.754]","(71.068, 71.673]","(1473.969, 1512.839]"
108,2008/2009,8462,"[30348, 23953, 37140, 23190, 24216, 40987, 63520, 38820, 34601, 24747, 25517, 23988, 24373, 24630, 46518, 33850, 47418, 36286, 25543, 24653, 30830, 34418, 34036, 23285, 26108]",1835.0,73.4,Portsmouth,41,"(72.951, 74.344]","(1817.505, 1922.755]","(73.177, 73.77]","(1809.758, 1848.8]"
109,2009/2010,8462,"[23939, 155913, 25995, 146830, 23953, 37140, 24216, 40987, 193952, 38820, 24747, 25517, 38704, 24368, 30901, 24373, 46518, 33850, 47418, 36286, 40004, 27335, 25543, 24137, 25421, 24528, 23889, 38368, 23779, 23271, 26347, 26108]",2212.5,69.140625,Portsmouth,28,"(68.771, 70.164]","(2133.256, 2238.506]","(68.375, 69.176]","(2037.218, 2449.007]"
110,2008/2009,8456,"[23939, 30340, 40198, 42119, 30598, 98057, 24208, 24209, 24211, 24213, 41622, 30367, 24224, 33963, 30635, 30509, 47413, 33974, 46403, 26436, 31432, 107216, 40792, 33633, 51553, 39027, 33781, 34299, 25342]",2172.5,74.91379310344827,Manchester City,50,"(74.344, 75.737]","(2133.256, 2238.506]","(74.479, 75.089]","(2037.218, 2449.007]"
111,2009/2010,8456,"[191616, 30598, 24208, 24209, 24211, 24213, 30367, 24224, 38817, 30635, 33963, 30509, 33974, 30646, 33086, 24527, 24159, 33633, 23782, 30831, 30960, 39027, 33781, 34942]",1832.5,76.35416666666667,Manchester City,67,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1809.758, 1848.8]"
112,2010/2011,8456,"[191616, 30598, 36615, 108808, 24208, 38807, 30367, 38817, 15403, 30635, 30509, 33086, 31432, 37459, 36183, 40792, 24159, 16351, 23782, 30831, 30960, 39027, 34942]",1850.0,80.43478260869566,Manchester City,71,"(79.917, 81.311]","(1817.505, 1922.755]","(79.366, 82.704]","(1848.8, 1891.036]"
113,2011/2012,8456,"[30598, 36615, 108808, 178955, 24208, 38807, 38817, 37412, 15403, 30509, 31291, 33086, 26181, 31432, 37459, 16351, 24159, 23782, 30831, 39027]",1630.0,81.5,Manchester City,89,"(81.311, 82.704]","(1607.004, 1712.255]","(79.366, 82.704]","(1619.893, 1645.15]"
114,2012/2013,8456,"[34305, 109058, 30598, 36615, 108808, 24208, 38807, 38817, 37412, 15403, 30509, 23991, 31291, 33086, 26181, 31432, 37459, 16351, 23782, 213485, 30831, 39027, 41467]",1878.0,81.65217391304348,Manchester City,78,"(81.311, 82.704]","(1817.505, 1922.755]","(79.366, 82.704]","(1848.8, 1891.036]"
115,2013/2014,8456,"[109058, 103428, 40196, 36615, 24208, 38807, 30459, 37412, 15403, 30509, 75310, 31291, 33086, 26181, 33991, 31432, 37459, 16351, 213485, 39027, 92666, 41467]",1796.9376984126984,81.6789862914863,Manchester City,86,"(81.311, 82.704]","(1712.255, 1817.505]","(79.366, 82.704]","(1782.147, 1809.758]"
116,2014/2015,8456,"[191616, 40196, 156551, 585352, 36615, 38807, 28955, 37412, 30631, 15403, 30509, 31291, 26181, 33991, 31432, 37459, 16351, 101103, 39027, 92666, 30459, 26111]",1766.2444444444443,80.28383838383837,Manchester City,79,"(79.917, 81.311]","(1712.255, 1817.505]","(79.366, 82.704]","(1754.043, 1782.147]"
117,2015/2016,8456,"[40196, 143365, 36615, 156551, 28955, 37412, 30509, 246575, 31291, 26181, 33991, 31432, 37459, 16351, 101103, 169200, 174321, 39027, 78324, 30459, 643709, 26111]",1780.3611111111109,80.92550505050504,Manchester City,66,"(79.917, 81.311]","(1712.255, 1817.505]","(79.366, 82.704]","(1754.043, 1782.147]"
118,2008/2009,8655,"[34176, 30849, 34947, 37764, 23170, 30342, 30739, 33948, 30622, 30369, 49571, 78507, 35506, 30646, 38711, 25667, 24136, 19020, 23889, 23913, 23916, 23921, 23922, 23927, 30842]",1748.5,69.94,Blackburn Rovers,41,"(68.771, 70.164]","(1712.255, 1817.505]","(69.937, 70.434]","(1727.406, 1754.043]"
119,2009/2010,8655,"[34176, 30849, 34947, 30342, 26256, 30739, 186137, 33948, 30622, 49825, 38836, 109621, 38711, 113465, 30658, 25667, 202180, 27334, 156105, 19020, 23916, 21613, 23921, 23927, 30842]",1558.5,62.34,Blackburn Rovers,50,"(61.804, 63.197]","(1501.754, 1607.004]","(54.836000000000006, 63.065]","(1555.7, 1584.57]"
120,2010/2011,8655,"[34176, 30849, 24579, 30342, 34567, 30739, 186137, 30622, 72735, 38836, 109621, 30646, 38711, 113465, 30658, 25667, 202180, 19020, 213711, 27483, 23916, 21613, 23921, 23927, 30842, 25342]",1910.5,73.48076923076923,Blackburn Rovers,43,"(72.951, 74.344]","(1817.505, 1922.755]","(73.177, 73.77]","(1891.036, 1953.176]"
121,2011/2012,8655,"[34176, 24579, 30342, 30739, 23837, 30622, 23593, 109621, 71605, 113465, 241728, 30658, 25667, 202180, 19020, 213711, 32465, 16218, 155355, 214748, 113631, 24160, 119273, 23916, 23921, 281079]",1863.5,71.67307692307692,Blackburn Rovers,31,"(71.557, 72.951]","(1817.505, 1922.755]","(71.068, 71.673]","(1848.8, 1891.036]"
122,2008/2009,8528,"[24841, 29581, 35472, 41877, 38816, 34466, 24230, 34987, 25005, 37684, 24886, 24890, 25150, 97988, 22991, 24528, 24663, 38491, 72810, 31085, 127857, 34421, 111865, 71550, 35327]",1729.5,69.18,Wigan Athletic,45,"(68.771, 70.164]","(1712.255, 1817.505]","(69.176, 69.937]","(1727.406, 1754.043]"
123,2009/2010,8528,"[29581, 35472, 118929, 129817, 33439, 24230, 34987, 25005, 24886, 23991, 101192, 40015, 24528, 22991, 30805, 24663, 25948, 96481, 30953, 31085, 41071, 106228, 34421, 111865, 71550]",1744.5,69.78,Wigan Athletic,36,"(68.771, 70.164]","(1712.255, 1817.505]","(69.176, 69.937]","(1727.406, 1754.043]"
124,2010/2011,8528,"[24452, 26631, 29581, 35472, 118929, 129817, 77727, 49825, 18859, 150328, 25156, 101192, 160713, 40015, 22991, 11736, 25948, 28901, 41071, 106228, 34421, 111865, 71550]",1648.5,71.67391304347827,Wigan Athletic,42,"(71.557, 72.951]","(1607.004, 1712.255]","(71.673, 72.263]","(1645.15, 1674.5]"
125,2011/2012,8528,"[26631, 35472, 118929, 77727, 49825, 45605, 150328, 25156, 25415, 101192, 22991, 40015, 11736, 25948, 28901, 41061, 180330, 38254, 41071, 106228, 111865, 71550]",1583.5,71.97727272727273,Wigan Athletic,43,"(71.557, 72.951]","(1501.754, 1607.004]","(71.673, 72.263]","(1555.7, 1584.57]"
126,2012/2013,8528,"[26631, 35472, 118929, 49825, 71844, 212389, 172841, 18859, 25005, 150328, 33856, 25156, 186054, 25415, 101192, 30922, 22991, 11736, 41061, 28901, 38254, 41071, 111865]",1647.0,71.6086956521739,Wigan Athletic,36,"(71.557, 72.951]","(1607.004, 1712.255]","(71.068, 71.673]","(1645.15, 1674.5]"
127,2009/2010,8602,"[23425, 34433, 23431, 35466, 23435, 32148, 45588, 23193, 23334, 23091, 23866, 23099, 36283, 32581, 104389, 25415, 23629, 30669, 131409, 31317, 40022, 31070, 24676, 29673, 27372, 23538, 33138, 23291]",1932.5,69.01785714285714,Wolverhampton Wanderers,38,"(68.771, 70.164]","(1922.755, 2028.006]","(68.375, 69.176]","(1891.036, 1953.176]"
128,2010/2011,8602,"[34433, 35466, 23435, 93458, 32148, 23334, 23091, 23225, 23099, 36283, 32581, 25415, 30669, 25421, 131409, 33620, 31317, 40022, 24676, 29673, 33138, 23538, 32627, 40568, 23291]",1781.0,71.24,Wolverhampton Wanderers,40,"(70.164, 71.557]","(1712.255, 1817.505]","(71.068, 71.673]","(1754.043, 1782.147]"
129,2011/2012,8602,"[34433, 35466, 23435, 34193, 32148, 46359, 280862, 35495, 23091, 187189, 23225, 36283, 23099, 32581, 25421, 131409, 31317, 40022, 26209, 24676, 159596, 33138, 23538, 32627, 40568, 23291]",1846.5,71.01923076923077,Wolverhampton Wanderers,25,"(70.164, 71.557]","(1817.505, 1922.755]","(70.434, 71.068]","(1809.758, 1848.8]"
130,2009/2010,8191,"[24452, 23823, 23185, 24212, 23190, 23074, 34214, 24234, 23349, 34230, 46008, 38856, 23370, 28109, 24788, 21849, 11496, 38504, 35437, 32627, 43252]",1397.5,66.54761904761905,Burnley,30,"(65.984, 67.377]","(1396.504, 1501.754]","(66.522, 67.711]","(1346.3, 1421.623]"
131,2014/2015,8191,"[34437, 107280, 32148, 214426, 240538, 32304, 27568, 46898, 24372, 180283, 25415, 24155, 23134, 38880, 290410, 33138, 23922, 43252, 37240, 181242, 191869]",1452.6801587301586,69.17524565381707,Burnley,33,"(68.771, 70.164]","(1396.504, 1501.754]","(68.375, 69.176]","(1421.623, 1473.969]"
132,2009/2010,8658,"[23813, 77704, 34193, 24978, 33049, 23837, 24226, 37552, 26559, 24002, 36802, 78404, 24005, 31432, 35531, 40013, 24655, 31953, 31073, 23787, 35443, 25075, 24190]",1583.0,68.82608695652173,Birmingham City,50,"(68.771, 70.164]","(1501.754, 1607.004]","(68.375, 69.176]","(1555.7, 1584.57]"
133,2010/2011,8658,"[23170, 77704, 34193, 24978, 33049, 23837, 149917, 24226, 38567, 37552, 26169, 26559, 24002, 23760, 31953, 24658, 24147, 23787, 38254, 35443, 25075, 30715, 24190]",1736.5,75.5,Birmingham City,39,"(74.344, 75.737]","(1712.255, 1817.505]","(75.089, 76.163]","(1727.406, 1754.043]"
134,2010/2011,8483,"[23299, 29571, 46344, 35983, 35345, 37651, 24469, 23065, 23453, 127133, 23464, 22959, 23736, 40383, 24001, 24772, 39109, 38857, 14551, 21853, 35554, 40548, 72810, 113772, 40563, 24694]",1684.5,64.78846153846153,Blackpool,39,"(64.591, 65.984]","(1607.004, 1712.255]","(63.065, 65.327]","(1674.5, 1698.154]"
135,2011/2012,10172,"[35338, 33931, 33418, 24205, 23311, 24209, 30355, 30357, 35481, 23070, 30367, 63520, 47394, 24740, 24101, 24741, 192807, 24744, 23593, 38704, 23732, 24634, 25541, 32084, 127829, 23265, 97657, 23163]",1997.0,71.32142857142857,Queens Park Rangers,37,"(70.164, 71.557]","(1922.755, 2028.006]","(71.068, 71.673]","(1953.176, 2037.218]"
136,2012/2013,10172,"[33418, 35338, 30989, 23311, 30353, 24209, 36374, 166422, 23070, 30367, 63520, 150176, 47394, 31907, 24740, 24741, 192807, 39987, 282292, 113465, 41156, 25925, 19020, 30802, 32084, 26336, 30818, 23921, 97657]",2101.5,72.46551724137932,Queens Park Rangers,25,"(71.557, 72.951]","(2028.006, 2133.256]","(72.263, 72.704]","(2037.218, 2449.007]"
137,2014/2015,10172,"[187266, 35466, 24205, 23311, 24209, 24211, 36374, 245530, 30620, 127133, 149917, 30367, 63520, 47394, 38820, 24741, 119079, 39987, 156727, 113465, 609733, 109638, 609734, 50661, 109298, 176889]",1784.5003267973857,68.6346279537456,Queens Park Rangers,30,"(67.377, 68.771]","(1712.255, 1817.505]","(68.375, 69.176]","(1782.147, 1809.758]"
138,2011/2012,9850,"[33408, 181379, 24583, 67850, 46354, 40602, 35493, 37166, 23727, 33076, 111800, 47555, 24003, 24903, 96456, 23115, 23499, 23629, 32973, 47194, 23133, 72417, 23528, 25070, 24693, 24698]",1775.0,68.26923076923077,Norwich City,47,"(67.377, 68.771]","(1712.255, 1817.505]","(67.711, 68.375]","(1754.043, 1782.147]"
139,2012/2013,9850,"[24579, 40581, 24583, 46354, 40602, 40100, 35493, 33963, 69675, 37166, 23727, 24903, 96456, 23115, 23629, 32728, 47194, 72417, 26209, 34275, 32616, 194165, 24693, 24698]",1702.0,70.91666666666667,Norwich City,44,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1698.154, 1727.406]"
140,2013/2014,9850,"[24583, 116750, 46354, 40602, 40100, 35493, 33963, 33852, 201664, 35905, 25667, 24004, 109638, 24903, 34261, 32728, 47194, 26209, 72417, 34275, 32616]",1476.2917748917748,70.29960832817976,Norwich City,33,"(70.164, 71.557]","(1396.504, 1501.754]","(69.937, 70.434]","(1473.969, 1512.839]"
